depth_filename,rgb_filename,distance_to_target,angle_to_target,vel_x,vel_y,vel_yaw
depth/1752480913675.png,rgb/1752480913675.png,2.570421065001233,-2.7071674669939365,0.5412797837322547,8.881784197001252e-15,0.03639468250078881
depth/1752480913775.png,rgb/1752480913775.png,2.516293086628007,-2.710806935244016,0.5412797837322547,8.881784197001252e-15,0.03639468250078881
depth/1752480913875.png,rgb/1752480913875.png,2.462692783706293,-2.7144109235425096,0.5360030292171436,8.881784197001252e-15,0.03603988298493732
depth/1752480913975.png,rgb/1752480913975.png,2.409631628092812,-2.717978660542334,0.5306115561348101,6.661338147750939e-15,0.03567736999824156
depth/1752480914075.png,rgb/1752480914075.png,2.3570698351883657,-2.72151282128863,0.5256179290444607,4.440892098500626e-15,0.03534160746295978
depth/1752480914175.png,rgb/1752480914175.png,2.3049342508177277,-2.7250183245370234,0.5213558437063837,2.220446049250313e-15,0.03505503248392827
depth/1752480914275.png,rgb/1752480914275.png,2.253134041648468,-2.7285012777579825,0.5180020916925931,1.1102230246251565e-15,0.0348295322095904
depth/1752480914375.png,rgb/1752480914375.png,2.201573492958634,-2.7319681166378587,0.5156054868983406,1.1102230246251565e-15,0.034668388798761995
depth/1752480914475.png,rgb/1752480914475.png,2.150161634228863,-2.7354249578713237,0.5141185872977094,2.220446049250313e-15,0.034568412334650134
depth/1752480914575.png,rgb/1752480914575.png,2.098818747573344,-2.738877161546137,0.5134288665551923,2.220446049250313e-15,0.03452203674813248
depth/1752480914675.png,rgb/1752480914675.png,2.047480059163844,-2.7423290829384124,0.513386884095004,2.220446049250313e-15,0.03451921392275015
depth/1752480914775.png,rgb/1752480914775.png,1.9960970720194808,-2.7457839828982205,0.5138298714436274,1.1102230246251565e-15,0.034548999598080776
depth/1752480914875.png,rgb/1752480914875.png,1.9446370790962395,-2.749244060588579,0.5145999292324133,0.0,0.034600776903586095
depth/1752480914975.png,rgb/1752480914975.png,1.8930814118408041,-2.752710571249553,0.5155566725543537,-1.1102230246251565e-15,0.034665106609739205
depth/1752480915075.png,rgb/1752480915075.png,1.841422946342293,-2.756183993880142,0.5165846549851105,-2.220446049250313e-15,0.03473422630588807
depth/1752480915175.png,rgb/1752480915175.png,1.789663321911421,-2.7596642182560305,0.5175962443087201,-3.3306690738754696e-15,0.034802243758891294
depth/1752480915275.png,rgb/1752480915275.png,1.7378102389476877,-2.7631507266161592,0.5185308296373337,-6.661338147750939e-15,0.034865083601292035
depth/1752480915375.png,rgb/1752480915375.png,1.6858751057506642,-2.7666427518869128,0.5193513319702348,-7.771561172376096e-15,0.034920252707539845
depth/1752480915475.png,rgb/1752480915475.png,1.6338712063867344,-2.770139400871477,0.520038993639298,-6.661338147750939e-15,0.034966489845644766
depth/1752480915575.png,rgb/1752480915575.png,1.5818124702073157,-2.7736397369852286,0.520587361794187,-4.440892098500626e-15,0.035003361137517786
depth/1752480915675.png,rgb/1752480915675.png,1.5297128422523592,-2.7771428225886754,0.520996279549566,-2.220446049250313e-15,0.035030856034472535
depth/1752480915775.png,rgb/1752480915775.png,1.4775861848994154,-2.780647725600398,0.5212665735294375,-1.1102230246251565e-15,0.03504903011722682
depth/1752480915875.png,rgb/1752480915875.png,1.4254465858279628,-2.784153498790078,0.521395990714526,0.0,0.03505773189679928
depth/1752480915975.png,rgb/1752480915975.png,1.3733089060689692,-2.787659142928629,0.5213767975899364,1.1102230246251565e-15,0.03505644138551034
depth/1752480916075.png,rgb/1752480916075.png,1.321189374817334,-2.791163566794074,0.5211953125163515,2.220446049250313e-15,0.03504423865444917
depth/1752480916175.png,rgb/1752480916175.png,1.2691060252043513,-2.794665557870986,0.5208334961298267,4.440892098500626e-15,0.03501991076911626
depth/1752480916275.png,rgb/1752480916275.png,1.2170787681730602,-2.7981637773832424,0.5202725703129119,6.661338147750939e-15,0.03498219512255929
depth/1752480916375.png,rgb/1752480916375.png,1.1651289212336446,-2.801656791979666,0.5194984693941551,6.661338147750939e-15,0.034930145964233716
depth/1752480916475.png,rgb/1752480916475.png,1.113278046750958,-2.8051431518454915,0.5185087448268666,4.440892098500626e-15,0.03486359865824795
depth/1752480916575.png,rgb/1752480916575.png,1.0615460120231135,-2.808621521139201,0.5173203472784449,2.220446049250313e-15,0.0347836929370926
depth/1752480916675.png,rgb/1752480916675.png,1.0099482616577053,-2.812090861393062,0.5159775036540815,0.0,0.03469340253861031
depth/1752480916775.png,rgb/1752480916775.png,0.9584923913131003,-2.8155506618886217,0.5145587034460508,-2.220446049250313e-15,0.03459800495559495
depth/1752480916875.png,rgb/1752480916875.png,0.9071742284556268,-2.8190012031795644,0.5131816285747348,-3.3306690738754696e-15,0.03450541290943132
depth/1752480916975.png,rgb/1752480916975.png,0.8559737554136992,-2.82244383121825,0.5120047304192754,-5.551115123125783e-15,0.03442628038686557
depth/1752480917075.png,rgb/1752480917075.png,0.8048513444079473,-2.8258812105055378,0.5112241100575199,-6.661338147750939e-15,0.03437379287288156
depth/1752480917175.png,rgb/1752480917175.png,0.753744901418532,-2.829317516132026,0.5110644298941525,-6.661338147750939e-15,0.03436305626489666
depth/1752480917275.png,rgb/1752480917275.png,0.7025686199687065,-2.832758517571419,0.5117628144982556,-6.661338147750939e-15,0.03441001439393965
depth/1752480917375.png,rgb/1752480917375.png,0.6512141080531508,-2.8362115029078785,0.5135451191555562,-6.661338147750939e-15,0.034529853364606566
depth/1752480917475.png,rgb/1752480917475.png,0.5995546500540878,-2.8396849922724265,0.5165945799906302,-6.661338147750939e-15,0.03473489364549387
depth/1752480917575.png,rgb/1752480917575.png,0.5474532784083137,-2.8431881951185196,0.5210137164577411,-6.661338147750939e-15,0.03503202846094844
depth/1752480917675.png,rgb/1752480917675.png,0.49477513655432404,-2.8467301789596444,0.5267814185398967,-4.440892098500626e-15,0.035419838411265836
depth/1752480917775.png,rgb/1752480917775.png,0.44140429963804406,-2.8503187383752118,0.5337083691627997,-1.1102230246251565e-15,0.03588559415568682
depth/1752480917875.png,rgb/1752480917875.png,0.38726477542248805,-2.853958982947033,0.5413952421555601,1.1102230246251565e-15,0.036402445718226595
depth/1752480917975.png,rgb/1752480917975.png,0.3323448402575173,-2.857651700952332,0.5491993516497073,4.440892098500626e-15,0.03692718005299689
depth/1752480918075.png,rgb/1752480918075.png,0.2767231960079344,-2.86139160061878,0.5562164424958294,5.551115123125783e-15,0.037398996664483874
depth/1752480918175.png,rgb/1752480918175.png,0.22059470625686428,-2.8651655796683078,0.561284897510701,5.551115123125783e-15,0.037739790495288084
depth/1752480918275.png,rgb/1752480918275.png,0.16429275007100186,-2.8689512222900007,0.5630195618586242,6.661338147750939e-15,0.037856426216933414
depth/1752480918375.png,rgb/1752480918375.png,0.10830461003895753,-2.8727157644759767,0.5598814003204433,8.881784197001252e-15,0.0376454218597555
depth/1752480918475.png,rgb/1752480918475.png,0.05327590285417516,-2.8764157961169334,0.5502870718478237,8.881784197001252e-15,0.03700031640955004
depth/1752480918575.png,rgb/1752480918575.png,0.0,-2.879997972336332,0.5327590285417516,6.661338147750939e-15,0.03582176219385946
