depth_filename,rgb_filename,x,y,yaw
depth/1752477573594.png,rgb/1752477573594.png,0.0,0.0,0.0
depth/1752477573694.png,rgb/1752477573694.png,0.05,0.0,0.020000000000000004
depth/1752477573794.png,rgb/1752477573794.png,0.1,0.0,0.04000000000000001
depth/1752477573894.png,rgb/1752477573894.png,0.15000000000000002,0.0,0.06000000000000001
depth/1752477573994.png,rgb/1752477573994.png,0.2,0.0,0.08000000000000002
depth/1752477574094.png,rgb/1752477574094.png,0.25,0.0,0.10000000000000002
depth/1752477574194.png,rgb/1752477574194.png,0.3,0.0,0.12000000000000002
depth/1752477574294.png,rgb/1752477574294.png,0.35,0.0,0.14
depth/1752477574394.png,rgb/1752477574394.png,0.39999999999999997,0.0,0.16000000000000003
depth/1752477574494.png,rgb/1752477574494.png,0.44999999999999996,0.0,0.18000000000000005
depth/1752477574594.png,rgb/1752477574594.png,0.49999999999999994,0.0,0.20000000000000007
depth/1752477574694.png,rgb/1752477574694.png,0.5499999999999999,0.0,0.22000000000000008
depth/1752477574794.png,rgb/1752477574794.png,0.6,0.0,0.2400000000000001
depth/1752477574894.png,rgb/1752477574894.png,0.65,0.0,0.2600000000000001
depth/1752477574994.png,rgb/1752477574994.png,0.7000000000000001,0.0,0.28000000000000014
depth/1752477575094.png,rgb/1752477575094.png,0.7500000000000001,0.0,0.30000000000000016
depth/1752477575194.png,rgb/1752477575194.png,0.8000000000000002,0.0,0.3200000000000002
depth/1752477575294.png,rgb/1752477575294.png,0.8500000000000002,0.0,0.3400000000000002
depth/1752477575394.png,rgb/1752477575394.png,0.9000000000000002,0.0,0.3600000000000002
depth/1752477575494.png,rgb/1752477575494.png,0.9500000000000003,0.0,0.3800000000000002
depth/1752477575594.png,rgb/1752477575594.png,1.0000000000000002,0.0,0.40000000000000024
depth/1752477575694.png,rgb/1752477575694.png,1.0500000000000003,0.0,0.42000000000000026
depth/1752477575794.png,rgb/1752477575794.png,1.1000000000000003,0.0,0.4400000000000003
depth/1752477575894.png,rgb/1752477575894.png,1.1500000000000004,0.0,0.4600000000000003
depth/1752477575994.png,rgb/1752477575994.png,1.2000000000000004,0.0,0.4800000000000003
depth/1752477576094.png,rgb/1752477576094.png,1.2500000000000004,0.0,0.5000000000000003
depth/1752477576194.png,rgb/1752477576194.png,1.3000000000000005,0.0,0.5200000000000004
depth/1752477576294.png,rgb/1752477576294.png,1.3500000000000005,0.0,0.5400000000000004
depth/1752477576394.png,rgb/1752477576394.png,1.4000000000000006,0.0,0.5600000000000004
depth/1752477576494.png,rgb/1752477576494.png,1.4500000000000006,0.0,0.5800000000000004
depth/1752477576594.png,rgb/1752477576594.png,1.5000000000000007,0.0,0.6000000000000004
depth/1752477576694.png,rgb/1752477576694.png,1.5500000000000007,0.0,0.6200000000000004
depth/1752477576794.png,rgb/1752477576794.png,1.6000000000000008,0.0,0.6400000000000005
depth/1752477576894.png,rgb/1752477576894.png,1.6500000000000008,0.0,0.6600000000000005
depth/1752477576994.png,rgb/1752477576994.png,1.7000000000000008,0.0,0.6800000000000005
depth/1752477577094.png,rgb/1752477577094.png,1.7500000000000009,0.0,0.7000000000000005
depth/1752477577194.png,rgb/1752477577194.png,1.800000000000001,0.0,0.7200000000000005
depth/1752477577294.png,rgb/1752477577294.png,1.850000000000001,0.0,0.7400000000000005
depth/1752477577394.png,rgb/1752477577394.png,1.900000000000001,0.0,0.7600000000000006
depth/1752477577494.png,rgb/1752477577494.png,1.950000000000001,0.0,0.7800000000000006
depth/1752477577594.png,rgb/1752477577594.png,2.000000000000001,0.0,0.8000000000000006
depth/1752477577694.png,rgb/1752477577694.png,2.0500000000000007,0.0,0.8200000000000006
depth/1752477577794.png,rgb/1752477577794.png,2.1000000000000005,0.0,0.8400000000000006
depth/1752477577894.png,rgb/1752477577894.png,2.1500000000000004,0.0,0.8600000000000007
depth/1752477577994.png,rgb/1752477577994.png,2.2,0.0,0.8800000000000007
depth/1752477578094.png,rgb/1752477578094.png,2.25,0.0,0.9000000000000007
depth/1752477578194.png,rgb/1752477578194.png,2.3,0.0,0.9200000000000007
depth/1752477578294.png,rgb/1752477578294.png,2.3499999999999996,0.0,0.9400000000000007
depth/1752477578394.png,rgb/1752477578394.png,2.3999999999999995,0.0,0.9600000000000007
depth/1752477578494.png,rgb/1752477578494.png,2.4499999999999993,0.0,0.9800000000000008
