depth_filename,rgb_filename,x,y,yaw
depth/1752480913142.png,rgb/1752480913142.png,1.2955947693955914,1.1987027760632702,0.028708754911405662
depth/1752480913242.png,rgb/1752480913242.png,1.3548482793119303,1.1987027760632702,0.015225550753942836
depth/1752480913342.png,rgb/1752480913342.png,1.4141017892282692,1.1987027760632702,0.00174234659648001
depth/1752480913442.png,rgb/1752480913442.png,1.4733552991446082,1.1987027760632702,-0.011740857560982816
depth/1752480913542.png,rgb/1752480913542.png,1.532608809060947,1.1987027760632702,-0.025224061718445642
depth/1752480913642.png,rgb/1752480913642.png,1.591862318977286,1.1987027760632702,-0.03870726587590847
depth/1752480913742.png,rgb/1752480913742.png,1.651115828893625,1.1987027760632702,-0.052190470033371295
depth/1752480913842.png,rgb/1752480913842.png,1.710369338809964,1.1987027760632702,-0.06567367419083411
depth/1752480913942.png,rgb/1752480913942.png,1.7696228487263028,1.1987027760632702,-0.07915687834829693
depth/1752480914042.png,rgb/1752480914042.png,1.8288763586426418,1.1987027760632702,-0.09264008250575975
depth/1752480914142.png,rgb/1752480914142.png,1.8881298685589807,1.1987027760632702,-0.10612328666322257
depth/1752480914242.png,rgb/1752480914242.png,1.9473833784753196,1.1987027760632702,-0.11960649082068539
depth/1752480914342.png,rgb/1752480914342.png,2.0066368883916588,1.1987027760632702,-0.1330896949781482
depth/1752480914442.png,rgb/1752480914442.png,2.0658903983079977,1.1987027760632702,-0.14657289913561103
depth/1752480914542.png,rgb/1752480914542.png,2.1251439082243366,1.1987027760632702,-0.16005610329307385
depth/1752480914642.png,rgb/1752480914642.png,2.1843974181406756,1.1987027760632702,-0.17353930745053667
depth/1752480914742.png,rgb/1752480914742.png,2.2436509280570145,1.1987027760632702,-0.1870225116079995
depth/1752480914842.png,rgb/1752480914842.png,2.3029044379733534,1.1987027760632702,-0.2005057157654623
depth/1752480914942.png,rgb/1752480914942.png,2.3621579478896924,1.1987027760632702,-0.21398891992292512
depth/1752480915042.png,rgb/1752480915042.png,2.4214114578060313,1.1987027760632702,-0.22747212408038794
depth/1752480915142.png,rgb/1752480915142.png,2.48066496772237,1.1987027760632702,-0.24095532823785076
depth/1752480915242.png,rgb/1752480915242.png,2.539918477638709,1.1987027760632702,-0.2544385323953136
depth/1752480915342.png,rgb/1752480915342.png,2.599171987555048,1.1987027760632702,-0.26792173655277646
depth/1752480915442.png,rgb/1752480915442.png,2.658425497471387,1.1987027760632702,-0.2814049407102393
depth/1752480915542.png,rgb/1752480915542.png,2.717679007387726,1.1987027760632702,-0.29488814486770215
depth/1752480915642.png,rgb/1752480915642.png,2.776932517304065,1.1987027760632702,-0.308371349025165
depth/1752480915742.png,rgb/1752480915742.png,2.836186027220404,1.1987027760632702,-0.32185455318262784
depth/1752480915842.png,rgb/1752480915842.png,2.8954395371367427,1.1987027760632702,-0.3353377573400907
depth/1752480915942.png,rgb/1752480915942.png,2.9546930470530817,1.1987027760632702,-0.34882096149755354
depth/1752480916042.png,rgb/1752480916042.png,3.0139465569694206,1.1987027760632702,-0.3623041656550164
depth/1752480916142.png,rgb/1752480916142.png,3.0732000668857595,1.1987027760632702,-0.37578736981247923
depth/1752480916242.png,rgb/1752480916242.png,3.1324535768020985,1.1987027760632702,-0.3892705739699421
depth/1752480916342.png,rgb/1752480916342.png,3.1917070867184374,1.1987027760632702,-0.4027537781274049
depth/1752480916442.png,rgb/1752480916442.png,3.2509605966347763,1.1987027760632702,-0.4162369822848678
depth/1752480916542.png,rgb/1752480916542.png,3.3102141065511153,1.1987027760632702,-0.4297201864423306
depth/1752480916642.png,rgb/1752480916642.png,3.369467616467454,1.1987027760632702,-0.44320339059979347
depth/1752480916742.png,rgb/1752480916742.png,3.428721126383793,1.1987027760632702,-0.4566865947572563
depth/1752480916842.png,rgb/1752480916842.png,3.487974636300132,1.1987027760632702,-0.47016979891471916
depth/1752480916942.png,rgb/1752480916942.png,3.547228146216471,1.1987027760632702,-0.483653003072182
depth/1752480917042.png,rgb/1752480917042.png,3.60648165613281,1.1987027760632702,-0.49713620722964486
depth/1752480917142.png,rgb/1752480917142.png,3.665735166049149,1.1987027760632702,-0.5106194113871076
depth/1752480917242.png,rgb/1752480917242.png,3.7249886759654878,1.1987027760632702,-0.5241026155445705
depth/1752480917342.png,rgb/1752480917342.png,3.7842421858818267,1.1987027760632702,-0.5375858197020333
depth/1752480917442.png,rgb/1752480917442.png,3.8434956957981656,1.1987027760632702,-0.5510690238594962
depth/1752480917542.png,rgb/1752480917542.png,3.9027492057145046,1.1987027760632702,-0.564552228016959
depth/1752480917642.png,rgb/1752480917642.png,3.9620027156308435,1.1987027760632702,-0.5780354321744219
depth/1752480917742.png,rgb/1752480917742.png,4.021256225547183,1.1987027760632702,-0.5915186363318847
depth/1752480917842.png,rgb/1752480917842.png,4.080509735463522,1.1987027760632702,-0.6050018404893476
depth/1752480917942.png,rgb/1752480917942.png,4.139763245379862,1.1987027760632702,-0.6184850446468104
depth/1752480918042.png,rgb/1752480918042.png,4.199016755296201,1.1987027760632702,-0.6319682488042733
