depth_filename,rgb_filename,x,y,yaw
depth/1752480913675.png,rgb/1752480913675.png,0.7772637890516199,0.6996701074988247,2.70733376280907
depth/1752480913775.png,rgb/1752480913775.png,0.8291884315458765,0.6996701074988247,2.710825082703774
depth/1752480913875.png,rgb/1752480913875.png,0.8811130740401332,0.6996701074988247,2.714316402598478
depth/1752480913975.png,rgb/1752480913975.png,0.9330377165343898,0.6996701074988247,2.717807722493182
depth/1752480914075.png,rgb/1752480914075.png,0.9849623590286465,0.6996701074988247,2.721299042387886
depth/1752480914175.png,rgb/1752480914175.png,1.0368870015229033,0.6996701074988247,2.7247903622825898
depth/1752480914275.png,rgb/1752480914275.png,1.0888116440171598,0.6996701074988247,2.7282816821772937
depth/1752480914375.png,rgb/1752480914375.png,1.1407362865114163,0.6996701074988247,2.7317730020719977
depth/1752480914475.png,rgb/1752480914475.png,1.1926609290056729,0.6996701074988247,2.7352643219667017
depth/1752480914575.png,rgb/1752480914575.png,1.2445855714999294,0.6996701074988247,2.7387556418614056
depth/1752480914675.png,rgb/1752480914675.png,1.296510213994186,0.6996701074988247,2.7422469617561096
depth/1752480914775.png,rgb/1752480914775.png,1.3484348564884425,0.6996701074988247,2.7457382816508136
depth/1752480914875.png,rgb/1752480914875.png,1.400359498982699,0.6996701074988247,2.7492296015455175
depth/1752480914975.png,rgb/1752480914975.png,1.4522841414769556,0.6996701074988247,2.7527209214402215
depth/1752480915075.png,rgb/1752480915075.png,1.5042087839712122,0.6996701074988247,2.7562122413349255
depth/1752480915175.png,rgb/1752480915175.png,1.5561334264654687,0.6996701074988247,2.7597035612296295
depth/1752480915275.png,rgb/1752480915275.png,1.6080580689597253,0.6996701074988247,2.7631948811243334
depth/1752480915375.png,rgb/1752480915375.png,1.6599827114539818,0.6996701074988247,2.7666862010190374
depth/1752480915475.png,rgb/1752480915475.png,1.7119073539482383,0.6996701074988247,2.7701775209137414
depth/1752480915575.png,rgb/1752480915575.png,1.7638319964424949,0.6996701074988247,2.7736688408084453
depth/1752480915675.png,rgb/1752480915675.png,1.8157566389367514,0.6996701074988247,2.7771601607031493
depth/1752480915775.png,rgb/1752480915775.png,1.867681281431008,0.6996701074988247,2.7806514805978533
depth/1752480915875.png,rgb/1752480915875.png,1.9196059239252645,0.6996701074988247,2.7841428004925572
depth/1752480915975.png,rgb/1752480915975.png,1.971530566419521,0.6996701074988247,2.787634120387261
depth/1752480916075.png,rgb/1752480916075.png,2.0234552089137776,0.6996701074988247,2.791125440281965
depth/1752480916175.png,rgb/1752480916175.png,2.075379851408034,0.6996701074988247,2.794616760176669
depth/1752480916275.png,rgb/1752480916275.png,2.1273044939022907,0.6996701074988247,2.798108080071373
depth/1752480916375.png,rgb/1752480916375.png,2.1792291363965473,0.6996701074988247,2.801599399966077
depth/1752480916475.png,rgb/1752480916475.png,2.231153778890804,0.6996701074988247,2.805090719860781
depth/1752480916575.png,rgb/1752480916575.png,2.2830784213850603,0.6996701074988247,2.808582039755485
depth/1752480916675.png,rgb/1752480916675.png,2.335003063879317,0.6996701074988247,2.812073359650189
depth/1752480916775.png,rgb/1752480916775.png,2.3869277063735734,0.6996701074988247,2.815564679544893
depth/1752480916875.png,rgb/1752480916875.png,2.43885234886783,0.6996701074988247,2.819055999439597
depth/1752480916975.png,rgb/1752480916975.png,2.4907769913620865,0.6996701074988247,2.822547319334301
depth/1752480917075.png,rgb/1752480917075.png,2.542701633856343,0.6996701074988247,2.826038639229005
depth/1752480917175.png,rgb/1752480917175.png,2.5946262763505996,0.6996701074988247,2.829529959123709
depth/1752480917275.png,rgb/1752480917275.png,2.646550918844856,0.6996701074988247,2.833021279018413
depth/1752480917375.png,rgb/1752480917375.png,2.6984755613391127,0.6996701074988247,2.836512598913117
depth/1752480917475.png,rgb/1752480917475.png,2.7504002038333693,0.6996701074988247,2.8400039188078208
depth/1752480917575.png,rgb/1752480917575.png,2.802324846327626,0.6996701074988247,2.8434952387025247
depth/1752480917675.png,rgb/1752480917675.png,2.8542494888218823,0.6996701074988247,2.8469865585972287
depth/1752480917775.png,rgb/1752480917775.png,2.906174131316139,0.6996701074988247,2.8504778784919327
depth/1752480917875.png,rgb/1752480917875.png,2.9580987738103954,0.6996701074988247,2.8539691983866367
depth/1752480917975.png,rgb/1752480917975.png,3.010023416304652,0.6996701074988247,2.8574605182813406
depth/1752480918075.png,rgb/1752480918075.png,3.0619480587989085,0.6996701074988247,2.8609518381760446
depth/1752480918175.png,rgb/1752480918175.png,3.113872701293165,0.6996701074988247,2.8644431580707486
depth/1752480918275.png,rgb/1752480918275.png,3.1657973437874216,0.6996701074988247,2.8679344779654525
depth/1752480918375.png,rgb/1752480918375.png,3.217721986281678,0.6996701074988247,2.8714257978601565
depth/1752480918475.png,rgb/1752480918475.png,3.2696466287759347,0.6996701074988247,2.8749171177548605
depth/1752480918575.png,rgb/1752480918575.png,3.3215712712701913,0.6996701074988247,2.8784084376495644
