depth_filename,rgb_filename,x,y,yaw
depth/1752480912591.png,rgb/1752480912591.png,0.35407256655625985,1.9982751534446457,1.3256857879491601
depth/1752480912691.png,rgb/1752480912691.png,0.40543629091608513,1.9982751534446457,1.3248876377916563
depth/1752480912791.png,rgb/1752480912791.png,0.4568000152759104,1.9982751534446457,1.3240894876341525
depth/1752480912891.png,rgb/1752480912891.png,0.5081637396357357,1.9982751534446457,1.3232913374766486
depth/1752480912991.png,rgb/1752480912991.png,0.559527463995561,1.9982751534446457,1.3224931873191448
depth/1752480913091.png,rgb/1752480913091.png,0.6108911883553862,1.9982751534446457,1.321695037161641
depth/1752480913191.png,rgb/1752480913191.png,0.6622549127152115,1.9982751534446457,1.320896887004137
depth/1752480913291.png,rgb/1752480913291.png,0.7136186370750368,1.9982751534446457,1.3200987368466333
depth/1752480913391.png,rgb/1752480913391.png,0.7649823614348621,1.9982751534446457,1.3193005866891294
depth/1752480913491.png,rgb/1752480913491.png,0.8163460857946874,1.9982751534446457,1.3185024365316256
depth/1752480913591.png,rgb/1752480913591.png,0.8677098101545127,1.9982751534446457,1.3177042863741217
depth/1752480913691.png,rgb/1752480913691.png,0.9190735345143379,1.9982751534446457,1.316906136216618
depth/1752480913791.png,rgb/1752480913791.png,0.9704372588741632,1.9982751534446457,1.316107986059114
depth/1752480913891.png,rgb/1752480913891.png,1.0218009832339885,1.9982751534446457,1.3153098359016102
depth/1752480913991.png,rgb/1752480913991.png,1.0731647075938138,1.9982751534446457,1.3145116857441064
depth/1752480914091.png,rgb/1752480914091.png,1.124528431953639,1.9982751534446457,1.3137135355866025
depth/1752480914191.png,rgb/1752480914191.png,1.1758921563134643,1.9982751534446457,1.3129153854290987
depth/1752480914291.png,rgb/1752480914291.png,1.2272558806732896,1.9982751534446457,1.3121172352715949
depth/1752480914391.png,rgb/1752480914391.png,1.278619605033115,1.9982751534446457,1.311319085114091
depth/1752480914491.png,rgb/1752480914491.png,1.3299833293929402,1.9982751534446457,1.3105209349565872
depth/1752480914591.png,rgb/1752480914591.png,1.3813470537527655,1.9982751534446457,1.3097227847990833
depth/1752480914691.png,rgb/1752480914691.png,1.4327107781125907,1.9982751534446457,1.3089246346415795
depth/1752480914791.png,rgb/1752480914791.png,1.484074502472416,1.9982751534446457,1.3081264844840756
depth/1752480914891.png,rgb/1752480914891.png,1.5354382268322413,1.9982751534446457,1.3073283343265718
depth/1752480914991.png,rgb/1752480914991.png,1.5868019511920666,1.9982751534446457,1.306530184169068
depth/1752480915091.png,rgb/1752480915091.png,1.6381656755518919,1.9982751534446457,1.3057320340115641
depth/1752480915191.png,rgb/1752480915191.png,1.6895293999117171,1.9982751534446457,1.3049338838540603
depth/1752480915291.png,rgb/1752480915291.png,1.7408931242715424,1.9982751534446457,1.3041357336965564
depth/1752480915391.png,rgb/1752480915391.png,1.7922568486313677,1.9982751534446457,1.3033375835390526
depth/1752480915491.png,rgb/1752480915491.png,1.843620572991193,1.9982751534446457,1.3025394333815488
depth/1752480915591.png,rgb/1752480915591.png,1.8949842973510183,1.9982751534446457,1.301741283224045
depth/1752480915691.png,rgb/1752480915691.png,1.9463480217108435,1.9982751534446457,1.300943133066541
depth/1752480915791.png,rgb/1752480915791.png,1.9977117460706688,1.9982751534446457,1.3001449829090372
depth/1752480915891.png,rgb/1752480915891.png,2.049075470430494,1.9982751534446457,1.2993468327515334
depth/1752480915991.png,rgb/1752480915991.png,2.100439194790319,1.9982751534446457,1.2985486825940296
depth/1752480916091.png,rgb/1752480916091.png,2.1518029191501444,1.9982751534446457,1.2977505324365257
depth/1752480916191.png,rgb/1752480916191.png,2.2031666435099697,1.9982751534446457,1.2969523822790219
depth/1752480916291.png,rgb/1752480916291.png,2.254530367869795,1.9982751534446457,1.296154232121518
depth/1752480916391.png,rgb/1752480916391.png,2.3058940922296203,1.9982751534446457,1.2953560819640142
depth/1752480916491.png,rgb/1752480916491.png,2.3572578165894456,1.9982751534446457,1.2945579318065104
depth/1752480916591.png,rgb/1752480916591.png,2.408621540949271,1.9982751534446457,1.2937597816490065
depth/1752480916691.png,rgb/1752480916691.png,2.459985265309096,1.9982751534446457,1.2929616314915027
depth/1752480916791.png,rgb/1752480916791.png,2.5113489896689214,1.9982751534446457,1.2921634813339988
depth/1752480916891.png,rgb/1752480916891.png,2.5627127140287467,1.9982751534446457,1.291365331176495
depth/1752480916991.png,rgb/1752480916991.png,2.614076438388572,1.9982751534446457,1.2905671810189911
depth/1752480917091.png,rgb/1752480917091.png,2.6654401627483972,1.9982751534446457,1.2897690308614873
depth/1752480917191.png,rgb/1752480917191.png,2.7168038871082225,1.9982751534446457,1.2889708807039835
depth/1752480917291.png,rgb/1752480917291.png,2.768167611468048,1.9982751534446457,1.2881727305464796
depth/1752480917391.png,rgb/1752480917391.png,2.819531335827873,1.9982751534446457,1.2873745803889758
depth/1752480917491.png,rgb/1752480917491.png,2.8708950601876984,1.9982751534446457,1.286576430231472
